item,available,title,link,category,image,msrp,price,brand,description,c_color,c_heel_height,c_gender,c_material
SS10197-TAN-LE,TRUE,Huntley Tall Tan Leather Knee High Boots,https://www.styletread.com.au/huntley-tall-tan-leather-knee-high-boots.html,SHOES ONLINE > SALE|SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > BOOTS|SHOES ONLINE > WOMEN'S SHOES > CASUALS|SHOES ONLINE > WOMEN'S SHOES > LONG BOOTS|SHOES ONLINE > BRANDS > SOL SANA|SHOES ONLINE > WOMEN'S SHOES > CASUALS > BOOTS|SHOES ONLINE > WOMEN'S SHOES > LONG BOOTS > FLAT|SHOES ONLINE > WOMEN'S SHOES > BOOTS > KNEE HIGH BOOTS|SHOES ONLINE > WOMEN'S SHOES > BOOTS > LONG BOOTS|SHOES ONLINE > WOMEN'S SHOES > BOOTS > FLAT BOOTS,https://s3prod.munrofootweargroup.com.au/S/S/SS10197TANLE_2.jpg,349,279.95,SOL SANA,"For refined elegance, look no further than these leather knee-high boots by Sol Sana. Inspired by classic riding styles, HUNTLEY is a versatile option you'll love to wear.",TAN,2.5,WOMENS,LEATHER
MI12632-BLA-LE,TRUE,Gigi Black Leather,https://www.styletread.com.au/gigi-black-leather.html,SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > CASUALS|SHOES ONLINE > WOMEN'S SHOES > ESPADRILLES|SHOES ONLINE > WOMEN'S SHOES > HEELS|SHOES ONLINE > WOMEN'S SHOES > PLATFORMS|SHOES ONLINE > WOMEN'S SHOES > SANDALS|SHOES ONLINE > WOMEN'S SHOES > WEDGES|SHOES ONLINE > WOMEN'S SHOES > HEELS > HEELED SANDALS|SHOES ONLINE > WOMEN'S SHOES > SANDALS > HEELED SANDALS|SHOES ONLINE > WOMEN'S SHOES > CASUALS > HEELS|SHOES ONLINE > WOMEN'S SHOES > HEELS > HIGH HEELS|SHOES ONLINE > WOMEN'S SHOES > HEELS > PLATFORMS|SHOES ONLINE > WOMEN'S SHOES > WEDGES > SANDALS|SHOES ONLINE > WOMEN'S SHOES > PLATFORMS > SANDALS|SHOES ONLINE > WOMEN'S SHOES > CASUALS > SANDALS|SHOES ONLINE > WOMEN'S SHOES > HEELS > WEDGES|SHOES ONLINE > WOMEN'S SHOES > CASUALS > WEDGES|SHOES ONLINE > BRANDS > MIDAS|SHOES ONLINE > WOMEN'S SHOES > HEELS > BLACK HEELS|SHOES ONLINE > WOMEN'S SHOES > PLATFORMS & WEDGES,https://s3prod.munrofootweargroup.com.au/M/I/MI12632BLALE_4.jpg,189.95,189.95,MIDAS,"Set on a modest jute wedge for practical yet stylish height, GIGI by Midas is a modern retelling of the espadrille with an exposed toe and buckled ankle with eye-catching stud detail for sartorial edge, perfect for staying stylish from work to weekend.",BLACK,8.3,WOMENS,LEATHER
DJ10662-BLA-HG,TRUE,Only Black Multi Black,https://www.styletread.com.au/only-black-multi.html,SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > ANKLE BOOTS|SHOES ONLINE > WOMEN'S SHOES > BOOTS|SHOES ONLINE > WOMEN'S SHOES > CASUALS|SHOES ONLINE > BRANDS > DJANGO & JULIETTE|SHOES ONLINE > WOMEN'S SHOES > BOOTS > ANKLE BOOTS|SHOES ONLINE > WOMEN'S SHOES > CASUALS > BOOTS|SHOES ONLINE > WOMEN'S SHOES > ANKLE BOOTS > FLAT|SHOES ONLINE > WOMEN'S SHOES > BOOTS > BLACK BOOTS|SHOES ONLINE > WOMEN'S SHOES > BOOTS > FLAT BOOTS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > BOOTS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SHOP ALL,https://s3prod.munrofootweargroup.com.au/D/J/DJ10662BLAHG_3.jpg,219.95,219.95,DJANGO & JULIETTE,This classic ankle boot has had an instant update with spotted pony hair textured details and a crepe sole. A great casual option with jeans or pants. Please note: To avoid irreversible damage keep away from petrol.,BLACK,3.5,WOMENS,MULTI
DJ19901-JK9-SU,TRUE,Marah Light Navy Misty Suede Loafers,https://www.styletread.com.au/marah-light-navy-misty-suede-loafers.html,SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > CASUALS|SHOES ONLINE > BRANDS > DJANGO & JULIETTE|SHOES ONLINE > WOMEN'S SHOES > HEELS|SHOES ONLINE > WOMEN'S SHOES > PLATFORMS|SHOES ONLINE > WOMEN'S SHOES > CASUALS > HEELS|SHOES ONLINE > WOMEN'S SHOES > HEELS > MEDIUM HEELS|SHOES ONLINE > WOMEN'S SHOES > HEELS > PLATFORMS|SHOES ONLINE > WOMEN'S SHOES > PLATFORMS > SHOES|SHOES ONLINE > WOMEN'S SHOES > LOAFERS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > FLATS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SHOP ALL|SHOES ONLINE > WOMEN'S SHOES > PLATFORMS & WEDGES,https://bynder.munrofg.com/m/637576f1c235bee2/original/DJ19901JK9SU_2.jpg,199.95,199.95,DJANGO & JULIETTE,These leather loafers are a versatile addition to your capsule wardrobe. MARAH by Django & Juliette is a modern classic that easily transitions between work and weekend.,LT NAVY-MISTY SOLE,4.5,WOMENS,SUEDE
VN10065-HW7-CA,TRUE,Authentic M Theory Scarab Canvas Sneakers,https://www.styletread.com.au/authentic-m-theory-scarab-canvas-sneakers.html,SHOES ONLINE > MEN'S SHOES|SHOES ONLINE > SALE|SHOES ONLINE > MEN'S SHOES > CASUALS|SHOES ONLINE > MEN'S SHOES > SNEAKERS|SHOES ONLINE > MEN'S SHOES > SNEAKERS > CASUAL|SHOES ONLINE > MEN'S SHOES > CASUALS > SNEAKERS|SHOES ONLINE > MEN'S SHOES > CANVAS|SHOES ONLINE > BRANDS > VANS,https://bynder.munrofg.com/m/5d4cdfa966a2d6a5/original/VN10065HW7CA_2.jpg,99.99,79.95,VANS,"Take charge of your street style with these effortlessly cool casual sneakers by Vans. Harking back to the classics of yesteryear, AUTHENTIC delivers the ideal blend of retro vibes and modern comfort.",THEORY SCARAB,0,MENS,CANVAS
ZR11240-TK3-LE,TRUE,Cellos Xf Camel White Print Almond Leather Flat Shoes,https://www.styletread.com.au/cellos-xf-camel-white-print-almond-leather-flat-shoes.html,SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > COMFORT|SHOES ONLINE > WOMEN'S SHOES > FLATS|SHOES ONLINE > WOMEN'S SHOES > FLATS > FLAT SHOES|SHOES ONLINE > WOMEN'S SHOES > COMFORT > FLATS|SHOES ONLINE > BRANDS > ZIERA,https://bynder.munrofg.com/m/77e0f039050dba0e/original/ZR11240TK3LE_2.jpg,249.95,249.95,ZIERA,"Effortlessly stylish and endlessly wearable, these leather flats are a true essential in any wardrobe. CELLOS has a removable Comfort Plus footbed that combines moderate arch support and a metatarsal bump to provide stability and cloudlike cushioning. Available in Ziera's XF width, this style is perfect for those seeking a customisable extra wide fit.",CAMEL&WHITE PRINT-ALMOND,1.4,WOMENS,LEATHER
CM10026-WJQ-LE,TRUE,Runner Up White Blue Leather Sneakers,https://www.styletread.com.au/runner-up-white-blue-leather-sneakers.html,SHOES ONLINE > SALE|SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > CASUALS|SHOES ONLINE > WOMEN'S SHOES > COMFORT|SHOES ONLINE > WOMEN'S SHOES > PLATFORMS|SHOES ONLINE > WOMEN'S SHOES > SNEAKERS|SHOES ONLINE > WOMEN'S SHOES > SNEAKERS > CASUAL|SHOES ONLINE > WOMEN'S SHOES > COMFORT > SNEAKERS|SHOES ONLINE > WOMEN'S SHOES > CASUALS > SNEAKERS|SHOES ONLINE > BRANDS > CAMPER|SHOES ONLINE > WOMEN'S SHOES > SNEAKERS > WHITE SNEAKERS|SHOES ONLINE > WOMEN'S SHOES > PLATFORMS & WEDGES,https://s3prod.munrofootweargroup.com.au/C/M/CM10026WJQLE_2.jpg,220,169.95,CAMPER,"Be casual yet unconventional with the RUNNER UP sneaker by Camper. Set on a Camper Extralight platform wedge sole that contrasts with a smooth, minimalist leather upper, this style is great for getting out and about on the daily, whether you're off to work, uni or the shops.&nbsp;&nbsp;",WHITE-BLUE,2.8,WOMENS,LEATHER
BQ10127-K7R-LE,TRUE,Iw Louise Toddler Dusk Pearl Leather Flat Shoes,https://www.styletread.com.au/iw-louise-toddler-dusk-pearl-leather-flat-shoes.html,SHOES ONLINE > BRANDS > BOBUX|SHOES ONLINE > GIRLS SHOES|SHOES ONLINE > GIRLS SHOES > GIRLS CASUAL SHOES|SHOES ONLINE > KIDS SHOES|SHOES ONLINE > KIDS SHOES > KIDS CASUAL SHOES|SHOES ONLINE > KIDS SHOES > STYLE|SHOES ONLINE > KIDS SHOES > STYLE > TODDLER|SHOES ONLINE > KIDS SHOES > TODDLER|SHOES ONLINE > FEATURED BRANDS > BOBUX|SHOES ONLINE > FEATURED BRANDS > BOBUX > STAGE|SHOES ONLINE > FEATURED BRANDS > BOBUX > STAGE > I-WALK|SHOES ONLINE > FEATURED BRANDS > BOBUX > STYLE|SHOES ONLINE > FEATURED BRANDS > BOBUX > STYLE > MARY JANES|SHOES ONLINE > FEATURED BRANDS > BOBUX > GIRLS|SHOES ONLINE > FEATURED BRANDS > BOBUX > GIRLS > MARY JANES|SHOES ONLINE > FEATURED BRANDS > BOBUX > STAGE > I-WALK > GIRLS|SHOES ONLINE > BRANDS > BOBUX > TODDLER|SHOES ONLINE > KIDS SHOES > GIRLS|SHOES ONLINE > BRANDS > BOBUX > I-WALK,https://bynder.munrofg.com/m/577f97e05349b18/original/BQ10127K7RLE_2.jpg,95,95,BOBUX,"The LOUISE shoes are a classic style featuring subtle enhancements for everyday wear. Crafted from soft leather, this Bobux style has a strap fastening that provides an easy fit, and heel tabs that add functionality when pulling these shoes on.  Suitable for confident walkers, this style fits true to size.",DUSK PEARL,0,GIRLS,LEATHER
FC10047-EZD-LE,TRUE,Milsey Cafe Brown Leather Sneakers,https://www.styletread.com.au/milsey-cafe-brown-leather-sneakers.html,SHOES ONLINE > MEN'S SHOES|SHOES ONLINE > SALE|SHOES ONLINE > MEN'S SHOES > CASUALS|SHOES ONLINE > BRANDS > FERRACINI|SHOES ONLINE > MEN'S SHOES > SNEAKERS|SHOES ONLINE > MEN'S SHOES > SNEAKERS > CASUAL|SHOES ONLINE > MEN'S SHOES > CASUALS > SNEAKERS,https://bynder.munrofg.com/m/92214ddd412c8610/original/FC10047EZDLE_2.jpg,219.95,169.95,FERRACINI,"Upgrade your off-duty wardrobe with these leather loafers by Ferracini. From casual Fridays to backyard BBQs, MILSEY delivers quintessentially smart casual appeal.",CAFE BROWN,0,MENS,LEATHER
MI15032-B75-LE,TRUE,Drizza Black Leather Loafers,https://www.styletread.com.au/drizza-black-leather-loafers.html,SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > CASUALS|SHOES ONLINE > WOMEN'S SHOES > FLATS|SHOES ONLINE > WOMEN'S SHOES > FLATS > FLAT SHOES|SHOES ONLINE > WOMEN'S SHOES > CASUALS > FLATS|SHOES ONLINE > WOMEN'S SHOES > FLATS > LOAFERS|SHOES ONLINE > WOMEN'S SHOES > FLATS > CASUAL FLATS|SHOES ONLINE > BRANDS > MIDAS|SHOES ONLINE > WOMEN'S SHOES > LOAFERS,https://bynder.munrofg.com/m/3220126e1b034c69/original/MI15032B75LE_2.jpg,199.95,199.95,MIDAS,"Slip into these classic leather loafers from Midas. DRIZZA is destined to become a versatile wardrobe essential, bringing a subtle appeal to your everyday outfits.",BLACK-BLACK SOLE,3.5,WOMENS,LEATHER
IL12597-RJW-S7,TRUE,Bianni Red Spot Gumboot Knee High Boots,https://www.styletread.com.au/bianni-red-spot-gumboot-knee-high-boots.html,SHOES ONLINE > SALE|SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > BOOTS|SHOES ONLINE > BRANDS > I LOVE BILLY|SHOES ONLINE > WOMEN'S SHOES > LONG BOOTS|SHOES ONLINE > WOMEN'S SHOES > LONG BOOTS > FLAT|SHOES ONLINE > WOMEN'S SHOES > BOOTS > KNEE HIGH BOOTS|SHOES ONLINE > WOMEN'S SHOES > BOOTS > LONG BOOTS|SHOES ONLINE > WILLIAMS SALE|SHOES ONLINE > WOMEN'S SHOES > BOOTS > FLAT BOOTS,https://bynder.munrofg.com/m/d52d8e8aa509155a/original/IL12597RJWS7_2.jpg,99.95,29,I LOVE BILLY,"From misty mornings to stormy nights, these long gumboots are the ultimate style-meets-function essential. A pull-on design with serrated tread, BIANNI is a practical choice that looks effortlessly chic.",RED SPOT,2.8,WOMENS,GUMBOOT
CF12324-TAN-M2,TRUE,Uni Tan Tumble Nubuck Sneakers,https://www.styletread.com.au/uni-tan-tumble-nubuck-sneakers.html,SHOES ONLINE > MEN'S SHOES|SHOES ONLINE > SALE|SHOES ONLINE > MEN'S SHOES > CASUALS|SHOES ONLINE > MEN'S SHOES > SNEAKERS|SHOES ONLINE > MEN'S SHOES > SNEAKERS > CASUAL|SHOES ONLINE > MEN'S SHOES > CASUALS > SNEAKERS|SHOES ONLINE > BRANDS > COLORADO|SHOES ONLINE > WILLIAMS SALE|SHOES ONLINE > FEATURED BRANDS > COLORADO|SHOES ONLINE > FEATURED BRANDS > COLORADO > MENS|SHOES ONLINE > FEATURED BRANDS > COLORADO > MENS > SNEAKERS|SHOES ONLINE > FEATURED BRANDS > COLORADO > MENS > CASUAL|SHOES ONLINE > FEATURED BRANDS > COLORADO > SALE,https://bynder.munrofg.com/m/5683b4c80145e5ae/original/CF12324TANM2_2.jpg,139.95,89,COLORADO,"These casual leather sneakers from Colorado are built for your everyday adventures. Designed for style and comfort, UNI are the versatile choice that can be dressed up or down and help you go the distance.",TAN,3,MENS,TUMBLE NUBUCK
DJ21126-ALV-HG,TRUE,Nobodys Tan Leopard Red Multi Sneakers,https://www.styletread.com.au/nobodys-tan-leopard-red-multi-sneakers.html,SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > CASUALS|SHOES ONLINE > BRANDS > DJANGO & JULIETTE|SHOES ONLINE > WOMEN'S SHOES > SNEAKERS|SHOES ONLINE > WOMEN'S SHOES > SNEAKERS > CASUAL|SHOES ONLINE > WOMEN'S SHOES > CASUALS > SNEAKERS|SHOES ONLINE > PROMOTIONS 2|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SNEAKERS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SHOP ALL,https://bynder.munrofg.com/m/6a86cc75d07be8b0/original/DJ21126ALVHG_2.jpg,219.95,219.95,DJANGO & JULIETTE,"Go beyond basic with these leather sneakers by Django & Juliette. Contrasting a classic silhouette against bold details, NOBODYS takes a stylish approach to a wardrobe essential.",TAN LEOPARD-RED,2.9,WOMENS,MULTI
DJ16001-X7T-LE,TRUE,Rylen Aloha Print Natural Rope Leather Wedges,https://www.styletread.com.au/rylen-aloha-print-natural-rope-leather-wedges.html,SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > CASUALS|SHOES ONLINE > BRANDS > DJANGO & JULIETTE|SHOES ONLINE > WOMEN'S SHOES > ESPADRILLES|SHOES ONLINE > WOMEN'S SHOES > HEELS|SHOES ONLINE > WOMEN'S SHOES > WEDGES|SHOES ONLINE > WOMEN'S SHOES > CASUALS > HEELS|SHOES ONLINE > WOMEN'S SHOES > HEELS > MEDIUM HEELS|SHOES ONLINE > WOMEN'S SHOES > WEDGES > SHOES|SHOES ONLINE > WOMEN'S SHOES > HEELS > WEDGES|SHOES ONLINE > WOMEN'S SHOES > CASUALS > WEDGES|SHOES ONLINE > BACK IN STOCK|SHOES ONLINE > WOMEN'S SHOES > HEELS > WHITE HEELS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > HEELS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SHOP ALL|SHOES ONLINE > WOMEN'S SHOES > PLATFORMS & WEDGES,https://bynder.munrofg.com/m/1bc151611c83b61c/original/DJ16001X7TLE_2.jpg,179.95,179.95,DJANGO & JULIETTE,"Make a stylish statement with these leather espadrille wedges by Django & Juliette. Beautifully versatile, RYLEN is the perfect pair for your social calendar.",ALOHA PRINT-NATURAL ROPE,6,WOMENS,LEATHER
UN10117-DBY-SS,TRUE,Row Navy Knit Sneakers,https://www.styletread.com.au/row-navy-knit-sneakers.html,SHOES ONLINE > MEN'S SHOES|SHOES ONLINE > MEN'S SHOES > CASUALS|SHOES ONLINE > MEN'S SHOES > SNEAKERS|SHOES ONLINE > BRANDS > UNCUT|SHOES ONLINE > MEN'S SHOES > SNEAKERS > CASUAL|SHOES ONLINE > MEN'S SHOES > CASUALS > SNEAKERS,https://bynder.munrofg.com/m/6146cb07d500914a/original/UN10117DBYSS_2.jpg,89.95,89.95,UNCUT,"These casual sneakers from Uncut are an essential take on an everyday classic. Lightweight and breathable, ROW's stylish design makes it a slip-on staple in any everyday wardrobe.",NAVY,2.5,MENS,KNIT
CF10616-BRO-LE,TRUE,Roar Senior E Brown Leather Lace Up Shoes,https://www.styletread.com.au/roar-senior-e-brown-leather-lace-up-shoes.html,SHOES ONLINE > BRANDS > COLORADO KIDS|SHOES ONLINE > BOYS SHOES|SHOES ONLINE > BOYS SHOES > BOYS SCHOOL SHOES|SHOES ONLINE > KIDS SHOES|SHOES ONLINE > KIDS SHOES > KIDS SCHOOL SHOES|SHOES ONLINE > KIDS SHOES > KIDS SCHOOL SHOES > TRADITIONAL|SHOES ONLINE > KIDS SHOES > KIDS SCHOOL SHOES > YOUTH|SHOES ONLINE > KIDS SHOES > STYLE > YOUTH|SHOES ONLINE > KIDS SHOES > YOUTH|SHOES ONLINE > FEATURED BRANDS > COLORADO|SHOES ONLINE > FEATURED BRANDS > COLORADO > KIDS|SHOES ONLINE > FEATURED BRANDS > COLORADO > KIDS > SCHOOL|SHOES ONLINE > KIDS SHOES > KIDS SCHOOL SHOES > BOYS|SHOES ONLINE > KIDS SHOES > BOYS,https://s3prod.munrofootweargroup.com.au/C/F/CF10616BROLE_2_.jpg,179.95,179.95,COLORADO,"<div>Built to last, the ROAR SNR school shoes from Colorado's Resilience range are made from smooth leather and feature a range of innovations to guarantee long-lasting comfort and durability. The award-winning design process has been tested to warrant abrasion resistance, holding ability and colour fastness, as well as an 8-point podiatry check to ensure optimum foot health. This state-of-the-art shoe is finished with grip-maximising outsoles that have been tested to Australian Standards, and contoured Memory Foam insoles for pressure-relieving comfort.&nbsp;</div><div><br></div><div>An incorrect FSC licence code was printed on the packaging for this product. The correct code is: FSC C177658</div><div><br></div><div><br></div>",BROWN,,BOYS,LEATHER
JS10476-DEK-AG,TRUE,Anvers 97 Ocean Nubuck Flat Shoes,https://www.styletread.com.au/anvers-97-ocean-nubuck-flat-shoes.html,SHOES ONLINE > MEN'S SHOES|SHOES ONLINE > MEN'S SHOES > CASUALS|SHOES ONLINE > BRANDS > JOSEF SEIBEL|SHOES ONLINE > MEN'S SHOES > CASUALS > SHOES,https://s3prod.munrofootweargroup.com.au/J/S/JS10476DEKAG_2.jpg,199.95,199.95,JOSEF SEIBEL,Step into contemporary weekend style with these flat leather lace-ups by Josef Seibel. ANVERS 97 has a versatile silhouette that makes for easy pairing options.,OCEAN,,MENS,NUBUCK
JS10517-BEP-LE,TRUE,Marlon 06 Schwarz Leather Sandals,https://www.styletread.com.au/marlon-06-schwarz-leather-sandals.html,SHOES ONLINE > MEN'S SHOES|SHOES ONLINE > SALE|SHOES ONLINE > MEN'S SHOES > CASUALS|SHOES ONLINE > BRANDS > JOSEF SEIBEL|SHOES ONLINE > MEN'S SHOES > SANDALS|SHOES ONLINE > MEN'S SHOES > CASUALS > SANDALS|SHOES ONLINE > MATHERS SALE|SHOES ONLINE > MOUNTFORDS SALE,https://bynder.munrofg.com/m/1c1fee412fa7c982/original/JS10517BEPLE_2.jpg,169.95,99,JOSEF SEIBEL,"Embrace sporty style and lasting comfort with these leather sandals by Josef Seibel. Specially designed for all-day support, MARLON 06 is a must-have for busy weekends.",SCHWARZ,1,MENS,LEATHER
DJ20299-TAO-LE,TRUE,Idahon Dark Tan Leather Sandals,https://www.styletread.com.au/idahon-dark-tan-leather-sandals.html,SHOES ONLINE > SALE|SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > CASUALS|SHOES ONLINE > BRANDS > DJANGO & JULIETTE|SHOES ONLINE > WOMEN'S SHOES > HEELS|SHOES ONLINE > WOMEN'S SHOES > SANDALS|SHOES ONLINE > WOMEN'S SHOES > WEDGES|SHOES ONLINE > WOMEN'S SHOES > HEELS > HEELED SANDALS|SHOES ONLINE > WOMEN'S SHOES > SANDALS > HEELED SANDALS|SHOES ONLINE > WOMEN'S SHOES > CASUALS > HEELS|SHOES ONLINE > WOMEN'S SHOES > HEELS > MEDIUM HEELS|SHOES ONLINE > WOMEN'S SHOES > WEDGES > SANDALS|SHOES ONLINE > WOMEN'S SHOES > CASUALS > SANDALS|SHOES ONLINE > WOMEN'S SHOES > HEELS > WEDGES|SHOES ONLINE > WOMEN'S SHOES > CASUALS > WEDGES|SHOES ONLINE > WOMEN'S SHOES > HEELS > TAN HEELS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > HEELS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SALE|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SANDALS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SHOP ALL|SHOES ONLINE > WOMEN'S SHOES > PLATFORMS & WEDGES,https://bynder.munrofg.com/m/a089940b24af75a3/original/DJ20299TAOLE_2.jpg,179.95,49,DJANGO & JULIETTE,"Exude charm in these chic leather sandals by Django & Juliette. A summer staple, IDAHON is perfect for strolling through markets or enjoying a romantic sunset dinner.",DK TAN,5.5,WOMENS,LEATHER
ZR10747-DD0-LE,TRUE,Sofzie Xf Bright Garden Leather Flat Shoes,https://www.styletread.com.au/sofzie-xf-bright-garden-leather-flat-shoes.html,SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > CASUALS|SHOES ONLINE > WOMEN'S SHOES > COMFORT|SHOES ONLINE > WOMEN'S SHOES > FLATS|SHOES ONLINE > WOMEN'S SHOES > FLATS > FLAT SHOES|SHOES ONLINE > WOMEN'S SHOES > COMFORT > FLATS|SHOES ONLINE > WOMEN'S SHOES > CASUALS > FLATS|SHOES ONLINE > WOMEN'S SHOES > FLATS > CASUAL FLATS|SHOES ONLINE > BRANDS > ZIERA,https://bynder.munrofg.com/m/3c9ef6b128c16c3f/original/ZR10747DD0LE_2.jpg,249.95,249.95,ZIERA,"Step out in stylish comfort with these leather shoes from Ziera. SOFZIE has a Super Support footbed that offers high arch support and a deep, stabilising fit. Designed to provide comfort and alleviate painful pressure points, the footbed is also removable to allow you to swap them out for your own orthotics.<div><br><div><br></div></div>",BRIGHT GARDEN,3.9,WOMENS,LEATHER
DJ21254-TAO-LE,TRUE,Fermina Dark Tan Leather Sandals,https://www.styletread.com.au/fermina-dark-tan-leather-sandals.html,SHOES ONLINE > NEW ARRIVALS|SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > BRANDS > DJANGO & JULIETTE|SHOES ONLINE > WOMEN'S SHOES > HEELS|SHOES ONLINE > WOMEN'S SHOES > SANDALS|SHOES ONLINE > WOMEN'S SHOES > HEELS > HEELED SANDALS|SHOES ONLINE > WOMEN'S SHOES > SANDALS > HEELED SANDALS|SHOES ONLINE > WOMEN'S SHOES > HEELS > MEDIUM HEELS|SHOES ONLINE > WOMEN'S SHOES > HEELS > TAN HEELS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > NEW ARRIVALS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > HEELS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SANDALS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SHOP ALL|SHOES ONLINE > SPRING SUMMER > MM TREND 2,https://bynder.munrofg.com/m/7163ffd9626611b9/original/DJ21254TAOLE_2.jpg,219.95,219.95,DJANGO & JULIETTE,Refresh your summer ensembles with these stylish leather sandals from Django & Juliette. FERMINA's intricate construction brings a breezy appeal to all of your everyday favourites.,DK TAN,5,WOMENS,LEATHER
DJ20043-BLA-PL,TRUE,Zoffie Black Patent Leather Heels,https://www.styletread.com.au/zoffie-black-patent-leather-heels.html,SHOES ONLINE > SALE|SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > BRANDS > DJANGO & JULIETTE|SHOES ONLINE > WOMEN'S SHOES > HEELS|SHOES ONLINE > WOMEN'S SHOES > HEELS > MEDIUM HEELS|SHOES ONLINE > MATHERS SALE|SHOES ONLINE > MOUNTFORDS SALE|SHOES ONLINE > WOMEN'S SHOES > HEELS > BLACK HEELS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > HEELS|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SALE|SHOES ONLINE > FEATURED BRANDS > DJANGO & JULIETTE > SHOP ALL,https://www.styletread.com.au/media/catalog/product/D/J/DJ20043BLAPL_2.jpg,199.95,149.95,DJANGO & JULIETTE,"Amp up your style with these heeled leather loafers from Django & Juliette. Boasting a chunky silhouette, ZOFFIE is the on-trend look you need for work and play.",BLACK,5.8,WOMENS,PATENT LEATHER
ZR11022-B75-DL,TRUE,Kerk W Black Tumble Leather Sneakers,https://www.styletread.com.au/kerk-w-black-tumble-leather-sneakers.html,SHOES ONLINE > WOMEN'S SHOES|SHOES ONLINE > WOMEN'S SHOES > CASUALS|SHOES ONLINE > WOMEN'S SHOES > COMFORT|SHOES ONLINE > WOMEN'S SHOES > SNEAKERS|SHOES ONLINE > WOMEN'S SHOES > SNEAKERS > CASUAL|SHOES ONLINE > WOMEN'S SHOES > COMFORT > SNEAKERS|SHOES ONLINE > WOMEN'S SHOES > CASUALS > SNEAKERS|SHOES ONLINE > BRANDS > ZIERA|SHOES ONLINE > WOMEN'S SHOES > SNEAKERS > BLACK SNEAKERS,https://s3prod.munrofootweargroup.com.au/Z/R/ZR11022B75DL_2.jpg,249.95,249.95,ZIERA,"Designed for comfort on the go, youll love these leather sneakers by Ziera. KERK features a removable Comfort Plus footbed that offers padded arch support for all-day comfort. Available in Zieras standard wide fit, this style is perfect for those seeking moderate support and all-day wearability.",BLACK-BLACK SOLE,3.5,WOMENS,TUMBLE LEATHER
