SKU*,Parent SKU,Parent SKU Colour,Name,Brand,Description(No html),Features,Specifications,Specifics,Date Added,In Stock,In Promotion,UPC/EAN,Type,"All Variation SKUs (Delimited by “,”)",Image URL,Product URL,RRP,"Current Price (A - if on promotion, promotion price used)",Product Category Full Path List
10001-3YF,,10001-3YF,Crocs Classic Unisex Clogs - Mint Tint,Crocs,"Original. Versatile. Comfortable. It’s the iconic clog that started a comfort revolution around the world! The irreverent go-to comfort shoe that you&#39;re sure to fall deeper in love with day after day. Crocs Classic Clogs offer lightweight Iconic Crocs Comfort™, a color for every personality, and an ongoing invitation to be comfortable in your own shoes.","<ul>
	<li>Incredibly light and fun to wear</li>
	<li>Water-friendly and buoyant; weighs only ounces</li>
	<li>Ventilation ports add breathability and help shed water and debris</li>
	<li>Easy to clean and quick to dry</li>
	<li>Pivoting heel straps for a more secure fit</li>
	<li>Customizable with Jibbitz™ charms</li>
	<li>Iconic Crocs Comfort™: Lightweight. Flexible. 360-degree comfort.</li>
</ul>
",,Best Use:Everyday;Gender:Unisex;Colour:Green,2025-07-10 00:00:00,y,1,,Casual Shoes,"10001-3YF-M4W6,10001-3YF-M5W7,10001-3YF-M6W8,10001-3YF-M7W9,10001-3YF-M8W10,10001-3YF-M9W11",https://www.wildearth.com.au/assets/full/10001-3YF.webp,https://www.wildearth.com.au/buy/crocs-classic-unisex-clogs-mint-tint/10001-3YF,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-3YF-M4W6,10001-3YF,10001-3YF-Green,Crocs Classic Unisex Clogs - Mint Tint - US M4/W6,Crocs,,,,Size:US4;Best Use:Everyday;Gender:Unisex;Colour:Green,2025-07-10 00:00:00,y,1,198445189661,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-3YF.webp,https://www.wildearth.com.au/buy/crocs-classic-clog-mint-tint-m4w6/10001-3YF-M4W6,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-3YF-M5W7,10001-3YF,10001-3YF-Green,Crocs Classic Unisex Clogs - Mint Tint - US M5/W7,Crocs,,,,Size:US5;Best Use:Everyday;Gender:Unisex;Colour:Green,2025-07-10 00:00:00,y,1,198445189678,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-3YF.webp,https://www.wildearth.com.au/buy/crocs-classic-clog-mint-tint-m5w7/10001-3YF-M5W7,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-3YF-M6W8,10001-3YF,10001-3YF-Green,Crocs Classic Unisex Clogs - Mint Tint - US M6/W8,Crocs,,,,Size:US6;Best Use:Everyday;Gender:Unisex;Colour:Green,2025-07-10 00:00:00,y,1,198445189685,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-3YF.webp,https://www.wildearth.com.au/buy/crocs-classic-clog-mint-tint-m6w8/10001-3YF-M6W8,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-3YF-M7W9,10001-3YF,10001-3YF-Green,Crocs Classic Unisex Clogs - Mint Tint - US M7/W9,Crocs,,,,Size:US7;Best Use:Everyday;Gender:Unisex;Colour:Green,2025-07-10 00:00:00,y,1,198445189692,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-3YF.webp,https://www.wildearth.com.au/buy/crocs-classic-clog-mint-tint-m7w9/10001-3YF-M7W9,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-3YF-M8W10,10001-3YF,10001-3YF-Green,Crocs Classic Unisex Clogs - Mint Tint - US M8/W10,Crocs,,,,Size:US8;Best Use:Everyday;Gender:Unisex;Colour:Green,2025-07-10 00:00:00,y,1,198445189708,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-3YF.webp,https://www.wildearth.com.au/buy/crocs-classic-clog-mint-tint-m8w10/10001-3YF-M8W10,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-3YF-M9W11,10001-3YF,10001-3YF-Green,Crocs Classic Unisex Clogs - Mint Tint - US M9/W11,Crocs,,,,Size:US9;Best Use:Everyday;Gender:Unisex;Colour:Green,2025-07-10 00:00:00,y,1,198445189715,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-3YF.webp,https://www.wildearth.com.au/buy/crocs-classic-clog-mint-tint-m9w11/10001-3YF-M9W11,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-530,,10001-530,Crocs Classic Unisex Clogs - Lavender,Crocs,"Original. Versatile. Comfortable. It’s the iconic clog that started a comfort revolution around the world! The irreverent go-to comfort shoe that you&#39;re sure to fall deeper in love with day after day. Crocs Classic Clogs offer lightweight Iconic Crocs Comfort™, a color for every personality, and an ongoing invitation to be comfortable in your own shoes.","<ul>
	<li>Incredibly light and fun to wear</li>
	<li>Water-friendly and buoyant; weighs only ounces</li>
	<li>Ventilation ports add breathability and help shed water and debris</li>
	<li>Easy to clean and quick to dry</li>
	<li>Pivoting heel straps for a more secure fit</li>
	<li>Customizable with Jibbitz™ charms</li>
	<li>Iconic Crocs Comfort™: Lightweight. Flexible. 360-degree comfort.</li>
</ul>
",,Best Use:Everyday;Gender:Unisex,2024-02-01 00:00:00,y,1,,Sandals,"10001-530-M10W12,10001-530-M11,10001-530-M5W7,10001-530-M6W8,10001-530-M7W9,10001-530-M8W10,10001-530-M9W11",https://www.wildearth.com.au/assets/full/10001-530.jpg,https://www.wildearth.com.au/~5741149,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-530-M10W12,10001-530,10001-530-Purple,Crocs Classic Unisex Clogs - Lavender - US M10/W12,Crocs,,,,Size:US10;Best Use:Everyday;Gender:Unisex;Colour:Purple,2024-02-01 00:00:00,y,1,841158099658,Sandals,,https://www.wildearth.com.au/assets/full/10001-530.jpg,https://www.wildearth.com.au/buy/crocs-unisex-adult-classic-clog-lavender-m10w12/10001-530-M10W12,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-530-M11,10001-530,10001-530-Purple,Crocs Classic Unisex Clogs - Lavender - US M11,Crocs,,,,Size:US11;Best Use:Everyday;Gender:Unisex;Colour:Purple,2024-02-01 00:00:00,y,1,191448616431,Sandals,,https://www.wildearth.com.au/assets/full/10001-530.jpg,https://www.wildearth.com.au/buy/crocs-unisex-adult-classic-clog-lavender-m11/10001-530-M11,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-530-M5W7,10001-530,10001-530-Purple,Crocs Classic Unisex Clogs - Lavender - US M5/W7,Crocs,,,,Size:US5;Best Use:Everyday;Gender:Unisex;Colour:Purple,2025-07-10 00:00:00,y,1,841158099603,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-530.jpg,https://www.wildearth.com.au/buy/crocs-unisex-adult-classic-clog-lavender-m5w7/10001-530-M5W7,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-530-M6W8,10001-530,10001-530-Purple,Crocs Classic Unisex Clogs - Lavender - US M6/W8,Crocs,,,,Size:US6;Best Use:Everyday;Gender:Unisex;Colour:Purple,2025-07-10 00:00:00,y,1,841158099610,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-530.jpg,https://www.wildearth.com.au/buy/crocs-unisex-adult-classic-clog-lavender-m6w8/10001-530-M6W8,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-530-M7W9,10001-530,10001-530-Purple,Crocs Classic Unisex Clogs - Lavender - US M7/W9,Crocs,,,,Size:US7;Best Use:Everyday;Gender:Unisex;Colour:Purple,2024-02-01 00:00:00,y,1,841158099627,Sandals,,https://www.wildearth.com.au/assets/full/10001-530.jpg,https://www.wildearth.com.au/buy/crocs-unisex-adult-classic-clog-lavender-m7w9/10001-530-M7W9,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-530-M8W10,10001-530,10001-530-Purple,Crocs Classic Unisex Clogs - Lavender - US M8/W10,Crocs,,,,Size:US8;Best Use:Everyday;Gender:Unisex;Colour:Purple,2024-02-01 00:00:00,y,1,841158099634,Sandals,,https://www.wildearth.com.au/assets/full/10001-530.jpg,https://www.wildearth.com.au/buy/crocs-unisex-adult-classic-clog-lavender-m8w10/10001-530-M8W10,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-530-M9W11,10001-530,10001-530-Purple,Crocs Classic Unisex Clogs - Lavender - US M9/W11,Crocs,,,,Size:US9;Best Use:Everyday;Gender:Unisex;Colour:Purple,2024-02-01 00:00:00,y,1,841158099641,Sandals,,https://www.wildearth.com.au/assets/full/10001-530.jpg,https://www.wildearth.com.au/buy/crocs-unisex-adult-classic-clog-lavender-m9w11/10001-530-M9W11,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-5AF,,10001-5AF,Crocs Classic Unisex Clog - Dreamscape,Crocs,"Original. Versatile. Comfortable. It&#39;s the iconic clog that started a comfort revolution around the world! The irreverent go-to comfort shoe that you&#39;re sure to fall deeper in love with day after day. Crocs Classic Clogs offer lightweight Iconic Crocs Comfort, a color for every personality, and an ongoing invitation to be comfortable in your own shoes.","<ul>
	<li>Incredibly light and fun to wear</li>
	<li>Water-friendly and buoyant; weighs only ounces</li>
	<li>Ventilation ports add breathability and help shed water and debris</li>
	<li>Easy to clean and quick to dry</li>
	<li>Pivoting heel straps for a more secure fit</li>
	<li>Customizable with Jibbitz charms</li>
	<li>Iconic Crocs Comfort: Lightweight. Flexible. 360-degree comfort.</li>
</ul>
","<p>PLEASE NOTE: While this is a unisex shoe - sizes are displayed in US Mens.&nbsp;</p>
",Best Use:Everyday;Gender:Unisex,2024-04-19 00:00:00,y,1,,Sandals,"10001-5AF-M10W12,10001-5AF-M11,10001-5AF-M12,10001-5AF-M13,10001-5AF-M4W6,10001-5AF-M5W7,10001-5AF-M6W8,10001-5AF-M7W9,10001-5AF-M8W10,10001-5AF-M9W11",https://www.wildearth.com.au/assets/full/10001-5AF.jpg,https://www.wildearth.com.au/buy/crocs-classic-unisex-clog-dreamscape/10001-5AF,79.99,47.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-5AF-M11,10001-5AF,10001-5AF-Grey,Crocs Classic Unisex Clog - Dreamscape - Mens US 11,Crocs,,,,Size:US11;Best Use:Everyday;Gender:Unisex;Colour:Grey,2024-03-14 00:00:00,y,1,196265531752,Sandals,,https://www.wildearth.com.au/assets/full/10001-5AF-M11.jpg,https://www.wildearth.com.au/buy/crocs-classic-clog-dreamscape-m11/10001-5AF-M11,79.99,47.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-5BX,,10001-5BX,Crocs Classic Unisex Clogs - Hydrangea,Crocs,"Original. Versatile. Comfortable. It&#39;s the iconic clog that started a comfort revolution around the world! The irreverent go-to comfort shoe that you&#39;re sure to fall deeper in love with day after day. Crocs Classic Clogs offer lightweight Iconic Crocs Comfort, a color for every personality, and an ongoing invitation to be comfortable in your own shoes.","<ul>
	<li>Incredibly light and fun to wear</li>
	<li>Water-friendly and buoyant; weighs only ounces</li>
	<li>Ventilation ports add breathability and help shed water and debris</li>
	<li>Easy to clean and quick to dry</li>
	<li>Pivoting heel straps for a more secure fit</li>
	<li>Customizable with Jibbitz&nbsp;charms</li>
	<li>Iconic Crocs Comfort: Lightweight. Flexible. 360-degree comfort.</li>
</ul>
",,Best Use:Everyday;Gender:Unisex;Colour:Pink,2025-04-11 00:00:00,y,1,,Casual Shoes,"10001-5BX-M4W6,10001-5BX-M5W7,10001-5BX-M6W8,10001-5BX-M7W9,10001-5BX-M8W10,10001-5BX-M9W11",https://www.wildearth.com.au/assets/full/10001-5BX.webp,https://www.wildearth.com.au/buy/crocs-classic-unisex-clogs-hydrangea/10001-5BX,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-5BX-M4W6,10001-5BX,10001-5BX-Pink,Crocs Classic Unisex Clogs - Hydrangea - US M4/W6,Crocs,,,,Size:US4;Best Use:Everyday;Gender:Unisex;Colour:Pink,2025-04-11 00:00:00,y,1,198445154508,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-5BX.webp,https://www.wildearth.com.au/buy/crocs-classic-hydrangea-m4-w6/10001-5BX-M4W6,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-5BX-M5W7,10001-5BX,10001-5BX-Pink,Crocs Classic Unisex Clogs - Hydrangea - US M5/W7,Crocs,,,,Size:US5;Best Use:Everyday;Gender:Unisex;Colour:Pink,2025-04-11 00:00:00,y,1,198445154515,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-5BX.webp,https://www.wildearth.com.au/buy/crocs-classic-hydrangea-m5-w7/10001-5BX-M5W7,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-5BX-M6W8,10001-5BX,10001-5BX-Pink,Crocs Classic Unisex Clogs - Hydrangea - US M6/W8,Crocs,,,,Size:US6;Best Use:Everyday;Gender:Unisex;Colour:Pink,2025-04-11 00:00:00,y,1,198445154522,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-5BX.webp,https://www.wildearth.com.au/buy/crocs-classic-hydrangea-m6-w8/10001-5BX-M6W8,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-5BX-M7W9,10001-5BX,10001-5BX-Pink,Crocs Classic Unisex Clogs - Hydrangea - US M7/W9,Crocs,,,,Size:US7;Best Use:Everyday;Gender:Unisex;Colour:Pink,2025-04-11 00:00:00,y,1,198445154539,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-5BX.webp,https://www.wildearth.com.au/buy/crocs-classic-hydrangea-m7-w9/10001-5BX-M7W9,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-5BX-M8W10,10001-5BX,10001-5BX-Pink,Crocs Classic Unisex Clogs - Hydrangea - US M8/W10,Crocs,,,,Size:US8;Best Use:Everyday;Gender:Unisex;Colour:Pink,2025-04-11 00:00:00,y,1,198445154546,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-5BX.webp,https://www.wildearth.com.au/buy/crocs-classic-hydrangea-m8-w10/10001-5BX-M8W10,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-5BX-M9W11,10001-5BX,10001-5BX-Pink,Crocs Classic Unisex Clogs - Hydrangea - US M9/W11,Crocs,,,,Size:US9;Best Use:Everyday;Gender:Unisex;Colour:Pink,2025-04-11 00:00:00,y,1,198445154553,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-5BX.webp,https://www.wildearth.com.au/buy/crocs-classic-hydrangea-m9-w11/10001-5BX-M9W11,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
10001-6TW,,10001-6TW,Crocs Classic Unisex Clog - Pink Crush,Crocs,"Original. Versatile. Comfortable. It&#39;s the iconic clog that started a comfort revolution around the world! The irreverent go-to comfort shoe that you&#39;re sure to fall deeper in love with day after day. Crocs Classic Clogs offer lightweight Iconic Crocs Comfort, a color for every personality, and an ongoing invitation to be comfortable in your own shoes.","<ul>
	<li>Incredibly light and fun to wear</li>
	<li>Water-friendly and buoyant; weighs only ounces</li>
	<li>Ventilation ports add breathability and help shed water and debris</li>
	<li>Easy to clean and quick to dry</li>
	<li>Pivoting heel straps for a more secure fit</li>
	<li>Customizable with Jibbitz&nbsp;charms</li>
	<li>Iconic Crocs Comfort: Lightweight. Flexible. 360-degree comfort.</li>
</ul>
",,Best Use:Everyday;Gender:Unisex;Colour:Pink,2024-07-10 00:00:00,y,1,,Casual Shoes,"10001-6TW-M4W6,10001-6TW-M5W7,10001-6TW-M6W8,10001-6TW-M7W9,10001-6TW-M8W10,10001-6TW-M9W11",https://www.wildearth.com.au/assets/full/10001-6TW.jpg,https://www.wildearth.com.au/buy/crocs-classic-unisex-clog-pink-crush/10001-6TW,79.99,47.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-6TW-M5W7,10001-6TW,10001-6TW-Pink,Crocs Classic Unisex Clog - Pink Crush - US M5/W7,Crocs,,,,Size:US5;Best Use:Everyday;Gender:Unisex;Colour:Pink,2024-07-10 00:00:00,y,1,196265822928,Casual Shoes,,https://www.wildearth.com.au/assets/full/10001-6TW.jpg,https://www.wildearth.com.au/buy/crocs-classic-clog-pink-crush-m5w7/10001-6TW-M5W7,79.99,47.99,All Products > Footwear > Shoes > Casual Shoes;All Products > Footwear > Shoes > Water Shoes
10001-77J,,10001-77J,Crocs Classic Unisex Clogs - Cyber Yellow,Crocs,"Original. Versatile. Comfortable. It’s the iconic clog that started a comfort revolution around the world! The irreverent go-to comfort shoe that you&#39;re sure to fall deeper in love with day after day. Crocs Classic Clogs offer lightweight Iconic Crocs Comfort™, a color for every personality, and an ongoing invitation to be comfortable in your own shoes.","<ul>
	<li>Incredibly light and fun to wear</li>
	<li>Water-friendly and buoyant; weighs only ounces</li>
	<li>Ventilation ports add breathability and help shed water and debris</li>
	<li>Easy to clean and quick to dry</li>
	<li>Pivoting heel straps for a more secure fit</li>
	<li>Customizable with Jibbitz™ charms</li>
	<li>Iconic Crocs Comfort™: Lightweight. Flexible. 360-degree comfort.</li>
</ul>
",,Best Use:Everyday;Gender:Unisex;Colour:Yellow,2025-07-22 00:00:00,y,1,,Casual Shoes,"10001-77J-M10W12,10001-77J-M4W6,10001-77J-M5W7,10001-77J-M6W8,10001-77J-M7W9,10001-77J-M8W10,10001-77J-M9W11",https://www.wildearth.com.au/assets/full/10001-77J.webp,https://www.wildearth.com.au/buy/crocs-classic-unisex-clogs-cyber-yellow/10001-77J,79.99,55.99,All Products > Footwear > Shoes > Casual Shoes
